130	2286.41	0.24659	25.3	41.83	135.97	0.202065	230.67	2.95	17.68	5.09	1.03	18.9
129	2175.47	0.205324	24.14	39.79	121.13	0.186042	231.91	2.38	18.54	5.87	1.02	16.92
128	2255.61	0.23207	25.21	41.21	117.26	0.208717	194.91	2.68	17.1	3.76	0.966765	17.2
127	2155.8	0.229554	24.22	36.84	108.14	0.208126	170.51	2.47	16.13	3.12	0.930106	15.99
126	2038.87	0.212549	23.74	33.41	99.2	0.19884	157.76	2.25	16.26	2.68	0.982348	14.63
125	2202.42	0.271808	23.75	38.71	112.94	0.182618	160.4	2.49	14.26	3.03	0.826549	15.26
124	2304.98	0.246065	29.9	40.12	119.63	0.206736	174.45	2.36	16.35	2.67	1.11	15.67
123	2443.64	0.29589	34.45	45.38	144.63	0.261565	190.05	2.75	18.87	3	1.76	13.6
122	2320.42	0.323368	32.11	55.62	138.07	0.2651	181.95	2.57	11.94	2.99	0.877157	13.19
121	2173.4	0.317954	25.38	36.17	120.73	0.259399	174.26	1.87	9.9	1.95	0.720486	12.28
120	2041.2	0.336201	26.3	34.64	102.03	0.244041	157.94	1.77	9.4	2.11	0.664141	12.52
119	2084.73	0.351634	27.51	35.1	100.77	0.225015	126.52	1.64	7.41	2.01	0.665485	12.35
118	1987.71	0.327801	27.7	31.87	98.98	0.212863	129.53	1.57	7.99	1.66	0.63186	11.22
117	1888.65	0.364869	28.36	30.33	89.73	0.214931	96.91	1.38	6.73	1.41	0.539481	10.72
116	1839.09	0.394132	25.4	26.93	83.26	0.120358	89.86	1.34	5.93	1.26	0.531643	10.11
115	1734.45	0.349861	23.33	26.26	85.59	0.1074	89.44	1.26	6.26	1.24	0.463667	9.81
114	1738.43	0.27072	25.37	27.79	91.49	0.117825	92.41	1.4	6.41	1.2	0.470057	9.1
113	1808.91	0.220223	28.89	28.53	89.8	0.125946	90.79	1.37	6.83	1.28	0.477543	8.79
112	1804.91	0.214878	28.91	28.47	89.35	0.127062	90.84	1.19	6.14	1.25	0.484544	8.45
111	1724.24	0.206068	27.45	28.68	86.8	0.130036	88.66	1.11	6.34	1.26	0.487684	7.41
110	1848.57	0.183135	30.72	29.51	91.54	0.109908	89.88	1.2	6.48	1.32	0.481077	7.7
109	1787.13	0.186066	31.96	29.84	91.52	0.111377	89.52	1.2	6.6	1.26	0.503894	7.69
108	1755.36	0.160074	33.58	28.66	93.3	0.111753	91.16	0.917445	6.44	1.13	0.44937	7.93
107	1723.35	0.198212	28.96	30.47	101.1	0.118875	91.42	0.818904	6.66	1.18	0.496572	8.01
106	1596.71	0.141763	30.29	32.78	106.28	0.099328	94.01	0.789317	7.12	1.18	0.535792	7.95
105	1578.8	0.101791	28.16	28.98	99.76	0.073401	97.81	0.798015	7.27	1.2	0.58767	8.22
104	1555.45	0.09355	26.27	28.45	99.01	0.072928	94.4	0.732555	7.53	1.2	0.576426	5.78
103	1537.67	0.078914	23.39	25.99	92.8	0.063401	96.98	0.715918	7.63	1.16	0.500309	7
102	1490.09	0.06049	21.04	25.2	90.08	0.052956	79.72	0.669789	6.67	1.04	0.343782	7.61
101	1452.82	0.053908	15.89	23.04	86.24	0.051829	77.26	0.6223	6.58	0.812072	0.314833	7.88
100	1421.6	0.055115	15.92	22.77	88.12	0.052053	76.3	0.597523	6.89	0.747317	0.318838	8.19
99	1347.89	0.051607	15.71	23.72	91.55	0.050966	79.02	0.593739	6.52	0.732536	0.360099	8.88
98	1321.79	0.052868	15.74	22.76	94.95	0.048039	68.38	0.58611	5.42	0.729943	0.271729	8.97
97	1316.48	0.044475	14.34	22.35	79.49	0.048639	70.16	0.600954	4.84	0.683122	0.229255	9.14
96	1317.73	0.034816	14.62	21.21	78.17	0.046975	62.17	0.559958	4.95	0.61986	0.202092	8.45
95	1281.08	0.032797	14.85	19.37	71.53	0.049937	52.72	0.557545	4.59	0.6376	0.184577	8.01
94	1265.49	0.032346	15.21	19.65	72.07	0.037436	49.89	0.549486	3.96	0.590839	0.183504	9.25
93	1250.15	0.031384	14.97	19.56	72.2	0.034198	50.03	0.562138	4.05	0.634239	0.173758	9.78
92	1207.21	0.031278	13.94	19.72	68.89	0.031441	48.49	0.559936	3.54	0.585091	0.17496	9.74
91	1231.71	0.03177	13.06	20.12	71.22	0.03197	48.55	0.478201	3.23	0.633149	0.183058	10.07
90	1222.05	0.03278	11.23	20.29	70.88	0.032971	48.22	0.4605	3.18	0.660851	0.178122	9.87
89	1229.08	0.029984	10.33	20.24	71.45	0.028481	49.67	0.457231	3.28	0.667942	0.184725	10.05
88	1210.29	0.030173	9.66	20.39	72.28	0.032498	48.31	0.457649	3.14	0.681415	0.189408	10.18
87	1211.67	0.033183	10.32	21.06	72.83	0.028338	50.71	0.431094	2.89	0.700032	0.180479	9.74
86	1193.91	0.033655	10.42	20.56	75.64	0.026132	48.3	0.444683	2.62	0.669994	0.191489	8.74
85	1182.94	0.033462	10.71	20.46	75.34	0.024114	48.72	0.432685	2.63	0.676857	0.192076	9.7
84	1172.52	0.033955	10.79	20.71	75.01	0.024322	49.1	0.425766	2.68	0.678061	0.192164	10.8
83	1167.54	0.033779	10.39	20.59	70.77	0.022076	47.57	0.429333	2.64	0.610367	0.192958	9.69
82	1169.28	0.034383	10.15	21.48	72.57	0.021136	50.22	0.437049	2.62	0.542483	0.191686	11.95
81	1200.37	0.034336	10.79	21.76	68	0.020753	46.29	0.418725	2.62	0.419679	0.195553	10.55
80	1205.01	0.032952	8.85	21.36	60.53	0.019801	43.41	0.447008	2.54	0.41337	0.197826	8.41
79	1187.13	0.033598	8.92	21.83	61.31	0.020881	43.44	0.414832	2.6	0.422815	0.207874	6.12
78	1187.87	0.03402	8.71	20.68	64.7	0.020015	43.27	0.392766	2.64	0.421928	0.188861	5.92
77	1175.95	0.035849	9.92	20.83	67.75	0.018439	44.31	0.380812	2.72	0.448099	0.190221	5.73
76	1176.9	0.036319	9.37	19.39	66.19	0.016876	42.16	0.38624	2.73	0.427865	0.188531	5.45
75	1182.68	0.032665	10.25	19.27	66.53	0.016597	43.24	0.400497	2.68	0.452586	0.18643	5.2
74	1124.78	0.035544	11.09	19.62	74.37	0.017454	45.3	0.417318	2.76	0.416731	0.184719	4.79
73	1133.25	0.037455	8.29	21.35	69.07	0.018258	44.64	0.370456	2.67	0.38575	0.185002	4.76
72	1143.81	0.033023	8.07	20.33	61.76	0.02	44.36	0.383308	2.6	0.341476	0.199703	4.42
71	1102.17	0.061159	7.74	20.14	57.07	0.016086	48.75	0.344632	2.64	0.276256	0.20548	3.91
70	1080.5	0.021892	6.88	21.5	68.6	0.017632	50.7	0.350208	2.76	0.24656	0.205017	4.01
69	1071.79	0.020889	6.67	20.54	74.91	0.014928	50.04	0.376973	2.83	0.198193	0.203541	3.49
68	1026.43	0.013276	6.98	20.88	79.61	0.014036	52.21	0.381375	2.83	0.198118	0.210556	3.35
67	1039.97	0.010101	4.19	21.14	84.4	0.014892	53.13	0.401914	2.33	0.203608	0.212428	3.4
66	1047.15	0.009514	4.16	19.81	87.89	0.013647	50.77	0.374437	2.27	0.179755	0.220632	3.34
65	1045.77	0.009597	4.08	19.66	85.66	0.013332	49.67	0.361338	2.13	0.173743	0.186426	3.25
64	966.73	0.009545	4.06	19.61	93.63	0.013527	50.52	0.318849	2.31	0.187084	0.160384	2.97
63	972.78	0.009116	4.07	20.14	94.33	0.01271	51.25	0.301237	2.28	0.131945	0.167305	3.04
62	937.52	0.010518	4.08	21.1	97.27	0.013891	53.11	0.280473	2.41	0.114551	0.166465	3.32
61	1038.59	0.010582	3.98	21.82	101.43	0.01502	43.68	0.27272	2.29	0.13146	0.166412	2.02
60	1049.14	0.007301	3.94	21.42	101.51	0.016312	42.34	0.272987	2.4	0.135158	0.173143	1.83
59	1120.54	0.006909	4.01	21.29	95.38	0.0158	43.15	0.290301	2.43	0.137328	0.164934	1.89
58	1054.23	0.006975	4.03	22.51	100.05	0.014328	43.39	0.284629	1.95	0.125509	0.153898	1.79
57	1036.74	0.006912	3.96	23.29	108.23	0.016474	44.74	0.278302	1.92	0.1098	0.15756	1.74
56	973.82	0.00671	3.97	20.07	109.24	0.011957	34.16	0.261998	1.7	0.09475	0.158987	1.6
55	1100.23	0.006116	4.06	22.35	99.14	0.011788	46.83	0.268144	1.91	0.098099	0.139902	1.73
54	1187.81	0.006394	4.24	22.48	89.81	0.011102	46.35	0.310488	2.13	0.091484	0.131867	1.84
53	1249.61	0.006314	4.16	18.98	95.09	0.011237	35.06	0.304406	1.8	0.095897	0.128653	1.89
52	1240	0.006381	4.06	17.76	88.24	0.011614	28.65	0.253599	1.66	0.100155	0.133681	1.89
51	1231.92	0.006385	4.17	18.13	74.61	0.010914	28.59	0.2724	1.65	0.102315	0.136979	1.86
50	1221.38	0.006255	3.84	16.79	77.08	0.009894	23.44	0.256818	1.42	0.092499	0.140575	1.73
49	1175.83	0.006238	3.8	14.69	72.93	0.009836	21.47	0.219194	1.38	0.082104	0.142142	1.88
48	1116.72	0.006227	3.75	13.21	50.42	0.009141	19.33	0.199242	1.3	0.078365	0.131476	1.65
47	1188.49	0.006498	3.84	13.03	51.06	0.009042	17.75	0.205576	1.32	0.080876	0.132026	1.57
46	1150	0.006509	3.78	12.47	42.33	0.009314	16.65	0.195051	1.29	0.077563	0.116242	0.910482
45	1223.54	0.006534	3.82	13.53	45.68	0.01097	18.89	0.214041	1.37	0.086668	0.122573	0.928556
44	1272.83	0.006057	3.92	15.41	46.5	0.010823	19.61	0.239479	1.43	0.093419	0.12345	0.929657
43	1267.12	0.006129	3.9	15.18	42.31	0.011338	19.3	0.22879	1.4	0.097159	0.121757	0.87769
42	1255.15	0.006299	3.88	13.67	43.38	0.009567	18.62	0.195779	1.43	0.095387	0.119901	0.861036
41	1274.99	0.006339	3.92	13.91	47.38	0.008887	19.46	0.202294	1.44	0.099876	0.122444	0.874886
40	1251.01	0.005991	3.92	13.11	42.44	0.008818	19.03	0.188478	1.36	0.098469	0.119301	0.84983
39	1222.5	0.005408	3.8	12.33	42.54	0.00785	17.35	0.196167	1.4	0.085343	0.135197	0.841962
38	1179.97	0.005536	3.77	12.28	32.51	0.007034	15.82	0.195859	1.24	0.077818	0.117443	0.803977
37	1179.97	0.005609	3.8	11.96	28.18	0.006415	15.4	0.221919	1.23	0.078784	0.115376	0.804716
36	1165.2	0.005671	3.83	11.89	28.11	0.006447	14.52	0.215897	1.25	0.081541	0.114986	0.799392
35	1143.84	0.005665	3.83	11.85	26.76	0.00634	13.55	0.214795	1.21	0.081161	0.114526	0.779878
34	1173.68	0.005701	3.85	11.92	26.2	0.006571	13.07	0.221182	1.21	0.075547	0.121185	0.800726
33	1166.72	0.005895	3.84	12.87	25.22	0.006853	13.12	0.221672	1.22	0.077983	0.118724	0.716413
32	1117.44	0.00586	3.81	12.77	22.12	0.006388	12.6	0.225359	1.21	0.077146	0.121959	0.751017
31	1115.3	0.005832	3.78	12.34	21.25	0.006326	12.67	0.220769	1.24	0.079149	0.121561	0.765488
30	1079.98	0.005873	3.77	12.22	21.59	0.006559	12.43	0.246662	1.22	0.078187	0.121475	0.744051
29	1047.87	0.005878	3.76	12.99	22.55	0.006352	12.76	0.240916	1.22	0.078151	0.122905	0.722082
28	1054.42	0.005569	3.79	13.36	21.41	0.006863	12.81	0.241144	1.22	0.075397	0.124431	0.723435
27	1046.21	0.005935	3.83	13.3	20	0.007113	12.68	0.252515	1.23	0.082092	0.122661	0.712135
26	1027.44	0.006027	3.79	13.1	19.52	0.007039	12.9	0.247579	1.24	0.082273	0.126088	0.738451
25	1007.48	0.006147	3.81	13.62	19.63	0.007093	12.92	0.244826	1.26	0.087122	0.112729	0.725943
24	1004.55	0.006278	3.77	12.99	18.15	0.00673	13.03	0.242459	1.25	0.077312	0.116603	0.730306
23	990.64	0.006251	3.72	12.2	16.88	0.006635	11.27	0.247048	1.19	0.076966	0.118286	0.711195
22	999.18	0.006269	3.76	12.33	16.91	0.0069	11.4	0.250045	1.23	0.081639	0.121566	0.696708
21	1004.45	0.006333	3.79	12.24	17.15	0.006992	11.35	0.242829	1.24	0.082252	0.125607	0.702202
20	988.67	0.006289	3.78	11.98	16.67	0.006338	11.28	0.236728	1.26	0.085885	0.125761	0.634202
19	994.38	0.006374	3.8	12.12	16.58	0.006323	11.03	0.248226	1.27	0.0886	0.127476	0.566729
18	1063.07	0.006438	4.02	12.8	17.35	0.006661	11.43	0.264578	1.45	0.095119	0.129568	0.573734
17	1061.35	0.006407	4.04	12.65	17.14	0.006917	11.52	0.255401	1.47	0.096076	0.133135	0.4254
16	1038.15	0.00645	4.04	12.88	17.12	0.006039	11.39	0.264725	1.47	0.095773	0.126788	0.447002
15	1027.34	0.006442	4.04	12.8	17.06	0.006389	11.35	0.224531	1.39	0.087231	0.131582	0.465195
14	1042.9	0.006492	4.06	12.61	17.62	0.007173	11.43	0.220949	1.39	0.088284	0.135867	0.568446
13	1029.91	0.006474	4.08	12.86	17.52	0.006938	11.11	0.229165	1.36	0.095879	0.134264	0.513246
12	1011.8	0.006469	4.09	13.14	16.31	0.006294	10.82	0.211941	1.36	0.09551	0.145699	0.42451
11	989.02	0.00654	4.08	13.27	16.03	0.005487	10.73	0.234411	1.36	0.090579	0.147218	0.380666
10	970.4	0.006314	4.08	12.99	16.07	0.005237	10.73	0.225899	1.36	0.090557	0.147016	0.234476
9	920.38	0.006381	4.02	12.71	15.96	0.005252	10.57	0.232355	1.35	0.095316	0.15376	0.201773
8	919.5	0.006402	3.85	12.66	15.51	0.005164	10.48	0.239095	1.3	0.105486	0.141204	0.183409
7	921.59	0.006342	3.85	12.85	15.27	0.004815	10.56	0.244768	1.3	0.098184	0.134674	0.185115
6	919.75	0.006415	3.86	12.1	15.34	0.004994	10.54	0.236538	1.28	0.105177	0.130343	0.16788
5	917.59	0.00669	3.83	11.98	15.04	0.005204	10.59	0.239054	1.33	0.085182	0.133612	0.161915
4	901.54	0.006513	3.71	11.83	14.51	0.004543	10.57	0.234391	1.29	0.081218	0.124216	0.154217
3	892.69	0.00654	3.79	11.81	14.09	0.003902	10.63	0.233617	1.36	0.075847	0.120213	0.142972
2	921.01	0.006697	3.84	12.25	15.19	0.003689	10.82	0.240485	1.41	0.087383	0.129948	0.154695
1	924.67	0.006713	3.84	12.18	15.11	0.003696	10.7	0.249543	1.38	0.076585	0.114313	0.128067
